Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Visit_Year,Visit_Month,Visit_Month_Name,Visit_Quarter,Age_Group,Visit_Type,Seating_Tier_Order
CUST_0551,19,Male,UK,2025-03-17,Premium,150,1,139.02,29.06,1,9.9,9,150,318.08,2025,3,Mar,1,18-25,Repeat,2
CUST_0552,66,Male,Germany,2025-02-25,Economy,60,2,9.99,7.03,0,9.1,9,120,137.02,2025,2,Feb,1,65+,First-time,4
CUST_0553,45,Male,USA,2025-09-03,High Economy,100,4,51.51,25.0,1,6.3,7,400,476.51,2025,9,Sep,3,36-50,Repeat,3
CUST_0554,49,Female,Japan,2025-07-06,Economy,60,1,67.68,10.04,1,8.1,8,60,137.72,2025,7,Jul,3,36-50,Repeat,4
CUST_0555,44,Female,Australia,2025-08-20,High Economy,100,2,27.51,7.86,1,7.9,9,200,235.37,2025,8,Aug,3,36-50,Repeat,3
CUST_0556,37,Male,Sweden,2025-08-20,VIP,200,4,109.89,11.33,0,8.5,9,800,921.22,2025,8,Aug,3,36-50,First-time,1
CUST_0557,41,Female,Australia,2025-06-04,High Economy,100,3,63.46,12.76,1,7.1,6,300,376.21999999999997,2025,6,Jun,2,36-50,Repeat,3
CUST_0558,29,Male,Sweden,2025-05-30,VIP,200,3,57.11,7.7,1,9.6,10,600,664.8100000000001,2025,5,May,2,26-35,Repeat,1
CUST_0559,67,Female,USA,2025-04-21,High Economy,100,2,78.42,36.51,0,8.0,10,200,314.93,2025,4,Apr,2,65+,First-time,3
CUST_0560,52,Female,Sweden,2025-07-06,Economy,60,3,57.58,16.49,0,8.6,7,180,254.07,2025,7,Jul,3,51-65,First-time,4
CUST_0561,50,Female,France,2025-02-06,Premium,150,1,88.85,30.51,0,6.8,5,150,269.36,2025,2,Feb,1,36-50,First-time,2
CUST_0562,50,Male,France,2025-07-03,Premium,150,4,4.74,19.59,0,6.9,9,600,624.33,2025,7,Jul,3,36-50,First-time,2
CUST_0563,68,Other,France,2025-07-14,Economy,60,1,7.37,50.94,0,10.0,7,60,118.31,2025,7,Jul,3,65+,First-time,4
CUST_0564,60,Male,Japan,2025-03-11,Economy,60,1,96.17,35.24,1,10.0,9,60,191.41000000000003,2025,3,Mar,1,51-65,Repeat,4
CUST_0565,54,Male,Japan,2025-02-15,High Economy,100,3,49.96,12.23,0,7.9,10,300,362.19,2025,2,Feb,1,51-65,First-time,3
CUST_0566,29,Male,UK,2025-02-07,Premium,150,1,26.92,10.28,0,10.0,6,150,187.20000000000002,2025,2,Feb,1,26-35,First-time,2
CUST_0567,20,Male,Japan,2025-02-23,High Economy,100,3,62.91,21.46,1,9.8,7,300,384.36999999999995,2025,2,Feb,1,18-25,Repeat,3
CUST_0568,18,Other,USA,2025-04-25,Premium,150,4,48.83,20.62,0,7.1,8,600,669.45,2025,4,Apr,2,18-25,First-time,2
CUST_0569,50,Female,Australia,2025-04-08,Economy,60,4,24.71,13.94,1,6.9,10,240,278.65,2025,4,Apr,2,36-50,Repeat,4
CUST_0570,57,Male,Australia,2025-05-30,Economy,60,1,194.52,44.74,0,9.0,10,60,299.26,2025,5,May,2,51-65,First-time,4
CUST_0571,27,Female,UK,2025-07-01,Economy,60,2,139.68,40.07,0,8.4,8,120,299.75,2025,7,Jul,3,26-35,First-time,4
CUST_0572,60,Other,Japan,2025-07-02,Economy,60,3,30.63,18.15,0,7.4,6,180,228.78,2025,7,Jul,3,51-65,First-time,4
CUST_0573,61,Female,Sweden,2025-03-07,VIP,200,3,31.02,37.11,0,9.1,8,600,668.13,2025,3,Mar,1,51-65,First-time,1
CUST_0574,46,Female,UK,2025-03-06,Economy,60,1,25.81,10.61,0,5.8,7,60,96.42,2025,3,Mar,1,36-50,First-time,4
CUST_0575,30,Other,Sweden,2025-03-24,Economy,60,3,35.99,21.47,1,8.2,9,180,237.46,2025,3,Mar,1,26-35,Repeat,4
CUST_0576,29,Other,Sweden,2025-09-08,VIP,200,3,83.96,15.7,0,6.1,9,600,699.6600000000001,2025,9,Sep,3,26-35,First-time,1
CUST_0577,48,Female,Germany,2025-03-31,Economy,60,2,54.32,12.31,1,6.2,6,120,186.63,2025,3,Mar,1,36-50,Repeat,4
CUST_0578,63,Male,Australia,2025-02-10,Premium,150,2,35.5,7.0,0,6.9,7,300,342.5,2025,2,Feb,1,51-65,First-time,2
CUST_0579,19,Male,France,2025-04-07,High Economy,100,1,45.45,24.23,0,8.5,8,100,169.67999999999998,2025,4,Apr,2,18-25,First-time,3
CUST_0580,68,Female,Japan,2025-05-20,Economy,60,2,35.82,6.58,0,7.0,8,120,162.4,2025,5,May,2,65+,First-time,4
CUST_0581,67,Male,Sweden,2025-08-24,High Economy,100,1,23.64,26.11,0,6.2,8,100,149.75,2025,8,Aug,3,65+,First-time,3
CUST_0582,52,Female,Germany,2025-03-05,VIP,200,4,19.82,15.62,1,8.7,8,800,835.44,2025,3,Mar,1,51-65,Repeat,1
CUST_0583,40,Male,Australia,2025-01-10,High Economy,100,1,18.53,61.13,1,10.0,10,100,179.66,2025,1,Jan,1,36-50,Repeat,3
CUST_0584,34,Male,France,2025-06-26,High Economy,100,4,62.0,24.81,1,9.0,7,400,486.81,2025,6,Jun,2,26-35,Repeat,3
CUST_0585,43,Male,Sweden,2025-02-24,Economy,60,1,103.44,21.22,0,10.0,7,60,184.66,2025,2,Feb,1,36-50,First-time,4
CUST_0586,25,Male,Sweden,2025-04-17,High Economy,100,3,56.77,21.02,0,10.0,6,300,377.78999999999996,2025,4,Apr,2,18-25,First-time,3
CUST_0587,46,Other,UK,2025-04-23,Premium,150,2,5.73,4.43,0,7.3,8,300,310.16,2025,4,Apr,2,36-50,First-time,2
CUST_0588,43,Female,UK,2025-08-03,Economy,60,4,60.78,2.7,1,8.9,8,240,303.47999999999996,2025,8,Aug,3,36-50,Repeat,4
CUST_0589,27,Female,Australia,2025-07-30,High Economy,100,1,29.53,12.87,0,7.9,5,100,142.4,2025,7,Jul,3,26-35,First-time,3
CUST_0590,43,Female,France,2025-05-01,High Economy,100,2,20.23,19.16,0,9.6,8,200,239.39,2025,5,May,2,36-50,First-time,3
CUST_0591,51,Male,Sweden,2025-09-04,High Economy,100,1,13.14,32.88,0,7.9,10,100,146.02,2025,9,Sep,3,51-65,First-time,3
CUST_0592,68,Female,Australia,2025-09-08,Economy,60,2,20.18,11.35,0,6.8,9,120,151.53,2025,9,Sep,3,65+,First-time,4
CUST_0593,58,Female,Australia,2025-04-30,High Economy,100,2,20.77,142.82,0,10.0,9,200,363.59000000000003,2025,4,Apr,2,51-65,First-time,3
CUST_0594,24,Female,USA,2025-05-22,High Economy,100,1,9.86,9.03,0,8.5,9,100,118.89,2025,5,May,2,18-25,First-time,3
CUST_0595,21,Male,Japan,2025-04-07,VIP,200,4,20.79,13.71,1,7.0,7,800,834.5,2025,4,Apr,2,18-25,Repeat,1
CUST_0596,67,Female,UK,2025-05-05,VIP,200,4,73.39,16.39,1,7.3,7,800,889.78,2025,5,May,2,65+,Repeat,1
CUST_0597,62,Female,France,2025-08-19,Premium,150,3,117.86,16.3,0,7.0,10,450,584.16,2025,8,Aug,3,51-65,First-time,2
CUST_0598,28,Other,Sweden,2025-02-21,Premium,150,2,6.3,7.12,0,6.5,9,300,313.42,2025,2,Feb,1,26-35,First-time,2
CUST_0599,46,Female,Australia,2025-07-22,High Economy,100,3,91.85,21.9,0,7.3,7,300,413.75,2025,7,Jul,3,36-50,First-time,3
CUST_0600,53,Female,Sweden,2025-02-03,Economy,60,3,43.44,18.28,1,8.6,5,180,241.72,2025,2,Feb,1,51-65,Repeat,4
CUST_0601,42,Female,USA,2025-07-11,High Economy,100,1,13.73,23.93,1,8.1,7,100,137.66,2025,7,Jul,3,36-50,Repeat,3
CUST_0602,38,Female,France,2025-02-18,Economy,60,1,35.26,2.89,1,7.3,9,60,98.14999999999999,2025,2,Feb,1,36-50,Repeat,4
CUST_0603,53,Male,Australia,2025-08-21,Economy,60,1,70.56,18.77,1,10.0,7,60,149.33,2025,8,Aug,3,51-65,Repeat,4
CUST_0604,27,Female,Sweden,2025-08-16,Economy,60,2,51.02,1.93,0,5.0,9,120,172.95000000000002,2025,8,Aug,3,26-35,First-time,4
CUST_0605,54,Female,UK,2025-07-06,High Economy,100,1,8.41,14.5,1,8.5,10,100,122.91,2025,7,Jul,3,51-65,Repeat,3
CUST_0606,26,Female,Japan,2025-05-27,High Economy,100,1,47.82,21.37,0,7.8,8,100,169.19,2025,5,May,2,26-35,First-time,3
CUST_0607,41,Male,USA,2025-07-16,High Economy,100,2,84.14,26.99,0,6.5,8,200,311.13,2025,7,Jul,3,36-50,First-time,3
CUST_0608,52,Male,France,2025-04-12,VIP,200,2,75.09,13.1,1,8.5,9,400,488.19000000000005,2025,4,Apr,2,51-65,Repeat,1
CUST_0609,66,Female,USA,2025-06-19,Premium,150,4,36.43,10.92,0,7.7,6,600,647.3499999999999,2025,6,Jun,2,65+,First-time,2
CUST_0610,52,Male,UK,2025-04-21,Economy,60,1,49.42,5.65,0,9.9,7,60,115.07000000000001,2025,4,Apr,2,51-65,First-time,4
CUST_0611,65,Female,France,2025-07-01,Economy,60,1,38.12,2.8,0,9.3,9,60,100.92,2025,7,Jul,3,51-65,First-time,4
CUST_0612,53,Male,USA,2025-03-12,Premium,150,1,71.93,17.3,0,10.0,8,150,239.23000000000002,2025,3,Mar,1,51-65,First-time,2
CUST_0613,35,Male,Germany,2025-03-31,High Economy,100,4,75.15,1.29,1,7.3,8,400,476.44,2025,3,Mar,1,26-35,Repeat,3
CUST_0614,66,Other,UK,2025-09-03,Economy,60,1,4.2,16.98,0,10.0,8,60,81.18,2025,9,Sep,3,65+,First-time,4
CUST_0615,56,Female,UK,2025-01-19,VIP,200,4,84.57,6.71,0,6.3,10,800,891.28,2025,1,Jan,1,51-65,First-time,1
CUST_0616,49,Male,UK,2025-09-01,Premium,150,3,68.62,2.43,0,7.8,9,450,521.05,2025,9,Sep,3,36-50,First-time,2
CUST_0617,41,Male,Germany,2025-08-03,Economy,60,4,29.21,9.45,0,7.3,9,240,278.65999999999997,2025,8,Aug,3,36-50,First-time,4
CUST_0618,40,Male,Germany,2025-04-13,High Economy,100,3,101.46,9.33,0,8.9,10,300,410.78999999999996,2025,4,Apr,2,36-50,First-time,3
CUST_0619,49,Female,Sweden,2025-01-24,VIP,200,1,38.16,5.5,0,8.9,10,200,243.66,2025,1,Jan,1,36-50,First-time,1
CUST_0620,54,Male,Australia,2025-01-09,High Economy,100,3,24.28,13.01,0,6.6,10,300,337.28999999999996,2025,1,Jan,1,51-65,First-time,3
CUST_0621,29,Female,Japan,2025-07-13,Economy,60,4,29.58,18.28,1,9.0,7,240,287.86,2025,7,Jul,3,26-35,Repeat,4
CUST_0622,66,Other,USA,2025-02-10,High Economy,100,2,51.89,7.78,1,7.4,10,200,259.66999999999996,2025,2,Feb,1,65+,Repeat,3
CUST_0623,30,Male,Sweden,2025-05-07,Premium,150,3,35.14,8.69,0,6.8,6,450,493.83,2025,5,May,2,26-35,First-time,2
CUST_0624,40,Female,USA,2025-06-23,Premium,150,3,28.88,12.67,0,8.0,10,450,491.55,2025,6,Jun,2,36-50,First-time,2
CUST_0625,42,Other,Japan,2025-06-15,High Economy,100,1,25.02,20.01,0,5.8,7,100,145.03,2025,6,Jun,2,36-50,First-time,3
CUST_0626,52,Male,Australia,2025-06-30,High Economy,100,4,77.46,25.44,1,9.4,8,400,502.9,2025,6,Jun,2,51-65,Repeat,3
CUST_0627,58,Female,Germany,2025-05-22,Economy,60,3,73.18,56.28,0,7.9,8,180,309.46000000000004,2025,5,May,2,51-65,First-time,4
CUST_0628,47,Female,Australia,2025-02-02,VIP,200,3,6.01,0.51,1,7.9,7,600,606.52,2025,2,Feb,1,36-50,Repeat,1
CUST_0629,34,Other,Germany,2025-07-30,Economy,60,3,31.17,12.17,1,7.9,8,180,223.34,2025,7,Jul,3,26-35,Repeat,4
CUST_0630,66,Female,Japan,2025-02-14,VIP,200,3,83.02,30.82,1,10.0,7,600,713.84,2025,2,Feb,1,65+,Repeat,1
CUST_0631,37,Female,Australia,2025-08-25,Premium,150,2,47.0,37.41,1,10.0,6,300,384.40999999999997,2025,8,Aug,3,36-50,Repeat,2
CUST_0632,65,Female,Sweden,2025-01-17,VIP,200,4,86.98,38.45,0,10.0,8,800,925.4300000000001,2025,1,Jan,1,51-65,First-time,1
CUST_0633,42,Female,France,2025-04-13,Premium,150,1,106.89,42.03,0,7.9,10,150,298.91999999999996,2025,4,Apr,2,36-50,First-time,2
CUST_0634,39,Female,Sweden,2025-08-10,High Economy,100,1,106.21,46.95,1,6.3,8,100,253.15999999999997,2025,8,Aug,3,36-50,Repeat,3
CUST_0635,30,Female,USA,2025-08-12,High Economy,100,2,94.87,17.2,0,8.0,9,200,312.07,2025,8,Aug,3,26-35,First-time,3
CUST_0636,36,Female,Sweden,2025-03-26,Premium,150,4,40.51,42.31,0,8.5,7,600,682.8199999999999,2025,3,Mar,1,36-50,First-time,2
CUST_0637,66,Male,Japan,2025-08-16,High Economy,100,3,32.99,5.99,0,9.2,6,300,338.98,2025,8,Aug,3,65+,First-time,3
CUST_0638,53,Male,UK,2025-04-21,VIP,200,2,44.09,14.52,0,8.5,9,400,458.61,2025,4,Apr,2,51-65,First-time,1
CUST_0639,29,Male,USA,2025-08-07,Economy,60,4,35.48,13.64,1,6.5,10,240,289.12,2025,8,Aug,3,26-35,Repeat,4
CUST_0640,58,Male,Australia,2025-01-20,Economy,60,3,96.72,10.75,0,7.2,8,180,287.47,2025,1,Jan,1,51-65,First-time,4
CUST_0641,36,Male,USA,2025-02-02,Premium,150,2,73.41,6.27,0,7.1,9,300,379.67999999999995,2025,2,Feb,1,36-50,First-time,2
CUST_0642,29,Other,France,2025-02-11,High Economy,100,4,52.24,33.94,1,8.8,10,400,486.18,2025,2,Feb,1,26-35,Repeat,3
CUST_0643,26,Male,Germany,2025-01-24,Premium,150,1,15.33,15.6,1,8.8,8,150,180.93,2025,1,Jan,1,26-35,Repeat,2
CUST_0644,24,Female,Australia,2025-01-24,VIP,200,1,72.34,16.38,0,9.0,8,200,288.72,2025,1,Jan,1,18-25,First-time,1
CUST_0645,45,Male,USA,2025-01-25,Premium,150,4,106.84,6.36,0,8.5,9,600,713.2,2025,1,Jan,1,36-50,First-time,2
CUST_0646,31,Female,Australia,2025-05-29,Economy,60,1,28.4,22.61,0,4.9,9,60,111.01,2025,5,May,2,26-35,First-time,4
CUST_0647,48,Other,Australia,2025-05-26,High Economy,100,4,98.99,35.01,0,5.4,6,400,534.0,2025,5,May,2,36-50,First-time,3
CUST_0648,69,Female,Australia,2025-04-21,VIP,200,3,68.32,21.08,0,7.8,8,600,689.4,2025,4,Apr,2,65+,First-time,1
CUST_0649,36,Female,Germany,2025-04-15,Economy,60,4,203.14,7.42,0,8.1,8,240,450.56,2025,4,Apr,2,36-50,First-time,4
CUST_0650,64,Male,Japan,2025-02-15,High Economy,100,3,43.39,36.13,1,9.9,7,300,379.52,2025,2,Feb,1,51-65,Repeat,3
CUST_0651,33,Female,Sweden,2025-07-23,Economy,60,2,30.05,2.42,0,8.1,8,120,152.47,2025,7,Jul,3,26-35,First-time,4
CUST_0652,22,Male,Australia,2025-06-18,High Economy,100,4,89.28,25.92,0,6.5,6,400,515.1999999999999,2025,6,Jun,2,18-25,First-time,3
CUST_0653,52,Other,UK,2025-08-17,High Economy,100,2,25.96,7.32,0,9.0,6,200,233.28,2025,8,Aug,3,51-65,First-time,3
CUST_0654,29,Male,Japan,2025-02-09,VIP,200,1,51.51,41.55,0,8.0,8,200,293.06,2025,2,Feb,1,26-35,First-time,1
CUST_0655,42,Female,France,2025-01-19,Premium,150,3,62.82,55.83,1,7.4,9,450,568.6500000000001,2025,1,Jan,1,36-50,Repeat,2
CUST_0656,69,Female,Germany,2025-07-12,Economy,60,4,86.94,9.54,0,5.6,8,240,336.48,2025,7,Jul,3,65+,First-time,4
CUST_0657,38,Male,USA,2025-01-24,Premium,150,2,108.34,12.49,0,8.1,7,300,420.83000000000004,2025,1,Jan,1,36-50,First-time,2
CUST_0658,53,Male,Germany,2025-05-24,Economy,60,3,171.71,24.03,0,8.3,7,180,375.74,2025,5,May,2,51-65,First-time,4
CUST_0659,40,Male,USA,2025-02-25,High Economy,100,3,8.47,10.63,1,6.5,9,300,319.1,2025,2,Feb,1,36-50,Repeat,3
CUST_0660,33,Male,Germany,2025-03-31,VIP,200,1,164.16,3.38,0,9.1,10,200,367.53999999999996,2025,3,Mar,1,26-35,First-time,1
CUST_0661,56,Female,USA,2025-03-27,VIP,200,1,13.69,43.65,0,9.0,9,200,257.34,2025,3,Mar,1,51-65,First-time,1
CUST_0662,62,Male,Australia,2025-01-28,Premium,150,3,20.34,11.23,0,8.1,10,450,481.57,2025,1,Jan,1,51-65,First-time,2
CUST_0663,59,Male,Sweden,2025-06-16,Economy,60,3,79.75,20.98,1,8.0,6,180,280.73,2025,6,Jun,2,51-65,Repeat,4
CUST_0664,56,Male,USA,2025-07-31,High Economy,100,4,55.3,9.09,0,9.4,8,400,464.39,2025,7,Jul,3,51-65,First-time,3
CUST_0665,31,Female,USA,2025-08-06,Premium,150,3,18.22,19.37,0,8.6,10,450,487.59000000000003,2025,8,Aug,3,26-35,First-time,2
CUST_0666,48,Male,UK,2025-07-18,Premium,150,4,75.63,19.04,0,6.9,6,600,694.67,2025,7,Jul,3,36-50,First-time,2
CUST_0667,22,Male,USA,2025-05-11,VIP,200,3,43.22,22.62,0,7.7,7,600,665.84,2025,5,May,2,18-25,First-time,1
CUST_0668,52,Male,UK,2025-01-06,High Economy,100,1,9.2,10.73,1,8.8,9,100,119.93,2025,1,Jan,1,51-65,Repeat,3
CUST_0669,40,Male,France,2025-05-20,VIP,200,4,111.32,6.7,1,5.0,8,800,918.02,2025,5,May,2,36-50,Repeat,1
CUST_0670,46,Female,Australia,2025-04-17,Economy,60,2,24.49,9.53,0,6.6,7,120,154.02,2025,4,Apr,2,36-50,First-time,4
CUST_0671,60,Male,UK,2025-05-23,Premium,150,1,18.39,63.4,0,9.0,6,150,231.79,2025,5,May,2,51-65,First-time,2
CUST_0672,28,Male,Sweden,2025-03-20,Premium,150,4,51.53,27.41,0,9.8,10,600,678.9399999999999,2025,3,Mar,1,26-35,First-time,2
CUST_0673,35,Female,Japan,2025-07-22,High Economy,100,4,21.97,17.47,0,9.5,5,400,439.44000000000005,2025,7,Jul,3,26-35,First-time,3
CUST_0674,64,Female,Australia,2025-04-11,High Economy,100,2,75.37,5.39,0,9.3,9,200,280.76,2025,4,Apr,2,51-65,First-time,3
CUST_0675,29,Male,UK,2025-08-26,Economy,60,4,42.58,23.28,0,8.2,7,240,305.86,2025,8,Aug,3,26-35,First-time,4
CUST_0676,26,Female,Australia,2025-06-04,High Economy,100,3,63.44,52.42,0,6.5,10,300,415.86,2025,6,Jun,2,26-35,First-time,3
CUST_0677,27,Other,Australia,2025-01-12,VIP,200,2,28.24,19.57,0,7.7,6,400,447.81,2025,1,Jan,1,26-35,First-time,1
CUST_0678,61,Male,Australia,2025-08-22,High Economy,100,1,54.5,24.54,1,5.0,10,100,179.04,2025,8,Aug,3,51-65,Repeat,3
CUST_0679,34,Female,France,2025-08-09,Premium,150,1,22.86,7.42,1,10.0,9,150,180.28,2025,8,Aug,3,26-35,Repeat,2
CUST_0680,55,Female,Sweden,2025-01-24,VIP,200,3,38.33,17.49,1,6.8,9,600,655.82,2025,1,Jan,1,51-65,Repeat,1
CUST_0681,24,Female,Germany,2025-07-14,Economy,60,1,48.33,50.91,0,7.2,7,60,159.24,2025,7,Jul,3,18-25,First-time,4
CUST_0682,63,Male,Germany,2025-08-06,Economy,60,4,7.79,13.47,1,9.6,8,240,261.26,2025,8,Aug,3,51-65,Repeat,4
CUST_0683,30,Male,UK,2025-08-31,Economy,60,4,100.8,37.63,0,5.6,8,240,378.43,2025,8,Aug,3,26-35,First-time,4
CUST_0684,57,Female,Australia,2025-03-13,High Economy,100,3,11.84,7.05,0,6.2,10,300,318.89,2025,3,Mar,1,51-65,First-time,3
CUST_0685,59,Other,UK,2025-08-07,High Economy,100,1,19.76,21.75,1,8.4,9,100,141.51,2025,8,Aug,3,51-65,Repeat,3
CUST_0686,26,Female,France,2025-02-21,Premium,150,1,23.5,14.36,0,8.8,9,150,187.86,2025,2,Feb,1,26-35,First-time,2
CUST_0687,67,Male,France,2025-05-31,Premium,150,3,72.84,36.63,0,7.9,9,450,559.47,2025,5,May,2,65+,First-time,2
CUST_0688,44,Female,USA,2025-04-20,Economy,60,2,31.08,42.28,0,7.9,9,120,193.35999999999999,2025,4,Apr,2,36-50,First-time,4
CUST_0689,19,Female,France,2025-08-09,Premium,150,1,141.24,19.84,0,9.9,6,150,311.08,2025,8,Aug,3,18-25,First-time,2
CUST_0690,22,Male,USA,2025-07-09,Economy,60,2,147.41,20.81,0,9.0,10,120,288.21999999999997,2025,7,Jul,3,18-25,First-time,4
CUST_0691,46,Male,Sweden,2025-08-27,Economy,60,1,74.99,61.21,0,8.8,7,60,196.20000000000002,2025,8,Aug,3,36-50,First-time,4
CUST_0692,54,Female,UK,2025-04-28,Premium,150,1,24.72,34.06,1,9.2,8,150,208.78,2025,4,Apr,2,51-65,Repeat,2
CUST_0693,55,Male,Japan,2025-08-23,High Economy,100,1,40.79,7.98,0,7.5,10,100,148.76999999999998,2025,8,Aug,3,51-65,First-time,3
CUST_0694,36,Female,Sweden,2025-02-09,High Economy,100,1,51.62,13.58,0,10.0,10,100,165.20000000000002,2025,2,Feb,1,36-50,First-time,3
CUST_0695,25,Male,France,2025-06-13,Premium,150,4,99.49,14.07,0,4.5,9,600,713.5600000000001,2025,6,Jun,2,18-25,First-time,2
CUST_0696,65,Male,Sweden,2025-03-13,Economy,60,2,38.96,28.15,0,10.0,7,120,187.11,2025,3,Mar,1,51-65,First-time,4
CUST_0697,62,Male,Sweden,2025-03-18,High Economy,100,2,23.43,30.5,1,9.4,8,200,253.93,2025,3,Mar,1,51-65,Repeat,3
CUST_0698,18,Female,Sweden,2025-07-30,Premium,150,1,16.25,31.85,0,8.4,8,150,198.1,2025,7,Jul,3,18-25,First-time,2
CUST_0699,39,Other,France,2025-01-16,High Economy,100,1,103.6,2.7,0,8.1,8,100,206.29999999999998,2025,1,Jan,1,36-50,First-time,3
CUST_0700,69,Male,Japan,2025-02-23,Economy,60,2,75.1,39.78,0,7.8,6,120,234.88,2025,2,Feb,1,65+,First-time,4
CUST_0701,34,Female,Australia,2025-07-15,Premium,150,4,36.13,10.85,1,9.7,10,600,646.98,2025,7,Jul,3,26-35,Repeat,2
CUST_0702,24,Female,Sweden,2025-04-04,Economy,60,3,38.74,7.56,1,7.9,8,180,226.3,2025,4,Apr,2,18-25,Repeat,4
CUST_0703,42,Female,USA,2025-01-23,Premium,150,3,19.19,30.22,0,6.9,7,450,499.40999999999997,2025,1,Jan,1,36-50,First-time,2
CUST_0704,62,Male,France,2025-02-27,Economy,60,2,175.42,45.65,0,9.4,7,120,341.06999999999994,2025,2,Feb,1,51-65,First-time,4
CUST_0705,21,Female,Sweden,2025-08-31,Economy,60,1,55.46,35.25,0,10.0,8,60,150.71,2025,8,Aug,3,18-25,First-time,4
CUST_0706,53,Female,Japan,2025-08-11,Premium,150,1,10.92,22.11,0,5.1,6,150,183.02999999999997,2025,8,Aug,3,51-65,First-time,2
CUST_0707,23,Male,Australia,2025-06-15,Premium,150,4,13.11,27.24,0,10.0,9,600,640.35,2025,6,Jun,2,18-25,First-time,2
CUST_0708,48,Male,France,2025-04-21,Economy,60,3,34.67,6.11,1,6.4,8,180,220.78000000000003,2025,4,Apr,2,36-50,Repeat,4
CUST_0709,36,Female,Germany,2025-04-15,High Economy,100,4,22.54,6.07,0,6.6,10,400,428.61,2025,4,Apr,2,36-50,First-time,3
CUST_0710,61,Other,Australia,2025-05-03,Economy,60,3,47.15,57.02,1,6.1,8,180,284.17,2025,5,May,2,51-65,Repeat,4
CUST_0711,56,Male,USA,2025-03-10,VIP,200,2,71.26,16.65,0,8.0,6,400,487.90999999999997,2025,3,Mar,1,51-65,First-time,1
CUST_0712,44,Female,Sweden,2025-09-02,Economy,60,3,20.53,10.8,0,6.1,6,180,211.33,2025,9,Sep,3,36-50,First-time,4
CUST_0713,27,Other,Japan,2025-09-05,Economy,60,4,36.84,7.33,0,6.3,7,240,284.17,2025,9,Sep,3,26-35,First-time,4
CUST_0714,43,Female,Germany,2025-08-13,Economy,60,4,15.64,28.56,0,7.0,8,240,284.2,2025,8,Aug,3,36-50,First-time,4
CUST_0715,36,Other,Japan,2025-04-16,VIP,200,4,146.13,27.52,0,8.2,7,800,973.65,2025,4,Apr,2,36-50,First-time,1
CUST_0716,56,Female,Germany,2025-08-29,High Economy,100,2,71.2,21.63,0,8.4,8,200,292.83,2025,8,Aug,3,51-65,First-time,3
CUST_0717,20,Male,France,2025-02-27,High Economy,100,3,73.65,29.11,0,9.9,7,300,402.76,2025,2,Feb,1,18-25,First-time,3
CUST_0718,62,Male,Germany,2025-05-18,Premium,150,3,67.28,23.26,0,9.8,8,450,540.54,2025,5,May,2,51-65,First-time,2
CUST_0719,30,Male,USA,2025-04-23,High Economy,100,4,22.36,13.44,0,9.5,7,400,435.8,2025,4,Apr,2,26-35,First-time,3
CUST_0720,67,Female,USA,2025-08-24,VIP,200,3,56.22,3.95,0,7.6,9,600,660.1700000000001,2025,8,Aug,3,65+,First-time,1
CUST_0721,45,Female,UK,2025-06-01,Economy,60,1,54.4,38.61,0,5.2,8,60,153.01,2025,6,Jun,2,36-50,First-time,4
CUST_0722,37,Male,USA,2025-01-01,High Economy,100,1,57.37,28.15,0,5.2,10,100,185.52,2025,1,Jan,1,36-50,First-time,3
CUST_0723,45,Female,Australia,2025-03-20,VIP,200,1,25.99,30.11,0,9.5,9,200,256.1,2025,3,Mar,1,36-50,First-time,1
CUST_0724,25,Female,Germany,2025-04-16,High Economy,100,3,27.48,31.7,0,9.3,8,300,359.18,2025,4,Apr,2,18-25,First-time,3
CUST_0725,58,Female,USA,2025-08-06,High Economy,100,2,92.57,22.36,1,7.1,8,200,314.93,2025,8,Aug,3,51-65,Repeat,3
CUST_0726,56,Female,France,2025-03-15,VIP,200,2,35.14,15.66,1,5.8,6,400,450.8,2025,3,Mar,1,51-65,Repeat,1
CUST_0727,18,Female,Japan,2025-08-09,Economy,60,2,92.59,38.73,0,6.4,10,120,251.32,2025,8,Aug,3,18-25,First-time,4
CUST_0728,20,Male,Japan,2025-07-08,Economy,60,2,26.15,16.3,0,8.3,7,120,162.45000000000002,2025,7,Jul,3,18-25,First-time,4
CUST_0729,30,Male,UK,2025-02-01,High Economy,100,1,25.25,18.97,0,8.3,8,100,144.22,2025,2,Feb,1,26-35,First-time,3
CUST_0730,45,Male,Japan,2025-06-24,VIP,200,1,24.21,12.44,1,9.6,9,200,236.65,2025,6,Jun,2,36-50,Repeat,1
CUST_0731,66,Male,Germany,2025-01-07,Economy,60,4,45.89,32.37,0,7.3,8,240,318.26,2025,1,Jan,1,65+,First-time,4
CUST_0732,42,Female,UK,2025-08-08,High Economy,100,3,96.4,14.95,0,7.6,10,300,411.34999999999997,2025,8,Aug,3,36-50,First-time,3
CUST_0733,50,Female,Germany,2025-05-20,Premium,150,3,27.38,24.81,1,9.7,6,450,502.19,2025,5,May,2,36-50,Repeat,2
CUST_0734,55,Male,France,2025-07-12,High Economy,100,2,25.96,17.04,0,4.8,10,200,243.0,2025,7,Jul,3,51-65,First-time,3
